Accident_Index,Location_Easting_OSGR ,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.01712E+12,457054.0,452528.0,-1.131832,53.965709,12,Severe,1,1,13/05/2017,7,15:56,189,E06000014,6,2710,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013339
2.01712E+12,467655.0,453868.0,-0.969972,53.976476,12,Severe,3,2,14/05/2017,1,17:18,189,E06000014,3,166,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.01712E+12,460904.0,458177.0,-1.072028,54.016035,12,Severe,2,1,16/05/2017,3,17:50,189,E06000014,5,94,6,30,1,4,5,92,0,0,1,1,1,0,0,1,2,E01013370
2.01712E+12,460065.0,453661.0,-1.08572,53.975551,12,Severe,2,1,20/05/2017,7,12:50,189,E06000014,6,3110,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013347
2.01712E+12,458411.0,455439.0,-1.110594,53.991718,12,Severe,2,1,19/05/2017,6,11:05,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013430
2.01712E+12,458934.0,454215.0,-1.102854,53.980659,12,Severe,2,1,23/05/2017,3,14:55,189,E06000014,6,3211,6,20,3,4,6,3210,0,0,1,1,1,0,0,1,2,E01013435
2.01712E+12,456936.0,452986.0,-1.133545,53.969838,12,Medium,2,1,22/05/2017,2,15:15,189,E06000014,5,413,6,30,3,2,3,59,0,5,1,1,1,0,0,1,2,E01013339
2.01712E+12,465099.0,451787.0,-1.00938,53.958103,12,Medium,2,1,20/05/2017,7,07:00,189,E06000014,3,166,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013351
2.01712E+12,456809.0,456072.0,-1.134906,53.997585,12,Severe,2,1,26/05/2017,6,10:05,189,E06000014,3,19,6,50,8,4,6,2,0,0,1,1,1,0,0,2,1,E01013430
2.01712E+12,460255.0,452499.0,-1.083053,53.965087,12,Severe,2,1,26/05/2017,6,17:59,189,E06000014,3,1036,6,30,3,2,4,1363,0,5,1,1,1,0,0,1,1,E01013366
2.01712E+12,456877.0,452405.0,-1.134553,53.964623,12,Medium,2,1,29/05/2017,2,07:05,189,E06000014,5,413,6,30,3,4,6,2710,0,1,1,2,2,0,0,1,1,E01013337
2.01712E+12,460242.0,452568.0,-1.083237,53.965708,12,Severe,1,1,01/06/2017,5,17:50,189,E06000014,4,1363,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013366
2.01712E+12,457593.0,454898.0,-1.12317,53.986948,12,Severe,2,1,02/06/2017,6,11:51,189,E06000014,3,1237,1,40,1,4,3,19,0,0,1,2,2,0,0,2,1,E01013432
2.01712E+12,463443.0,454879.0,-1.033972,53.986094,12,Severe,2,1,01/06/2017,5,17:45,189,E06000014,3,1036,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013388
2.01712E+12,456507.0,451508.0,-1.140357,53.956603,12,Severe,2,1,05/06/2017,2,12:20,189,E06000014,4,1224,6,30,3,4,6,2610,0,0,1,2,2,0,0,1,1,E01013337
2.01712E+12,459688.0,451730.0,-1.091844,53.958242,12,Severe,2,2,02/06/2017,6,14:15,189,E06000014,3,1036,6,30,3,4,3,1036,0,0,1,1,1,0,0,1,2,E01033068
2.01712E+12,459698.0,451730.0,-1.091692,53.958241,12,Severe,2,1,02/06/2017,6,15:30,189,E06000014,3,1036,6,30,3,4,3,1036,0,4,1,1,1,0,0,1,2,E01033068
2.01712E+12,460866.0,455161.0,-1.07321,53.988937,12,Medium,1,1,03/06/2017,7,13:00,189,E06000014,5,94,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013404
2.01712E+12,460055.0,450186.0,-1.086554,53.944324,12,Medium,1,1,10/06/2017,7,19:30,189,E06000014,5,289,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013414
2.01712E+12,461878.0,454892.0,-1.057833,53.9864,12,Severe,3,1,11/06/2017,1,14:15,189,E06000014,5,415,6,30,3,4,6,2,0,0,1,1,1,0,0,1,1,E01013411
2.01712E+12,459203.0,452858.0,-1.099016,53.968434,12,Severe,1,1,12/06/2017,2,08:00,189,E06000014,6,3010,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013346
2.01712E+12,460010.0,449820.0,-1.087311,53.94104,12,Severe,2,1,14/06/2017,4,15:15,189,E06000014,5,289,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013414
2.01712E+12,460070.0,453509.0,-1.085674,53.974185,12,Severe,2,1,15/06/2017,5,09:10,189,E06000014,6,3111,6,30,3,4,6,3110,0,0,1,1,1,0,0,1,1,E01013345
2.01712E+12,463141.0,456002.0,-1.038345,53.996222,12,Severe,2,1,09/06/2017,6,08:00,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013409
2.01712E+12,459667.0,451669.0,-1.092176,53.957696,12,Severe,2,1,19/06/2017,2,09:15,189,E06000014,3,1036,6,30,3,4,3,1036,0,4,1,1,1,0,0,1,1,E01033068
2.01712E+12,458747.0,449719.0,-1.106568,53.940277,12,Severe,2,1,14/06/2017,4,20:45,189,E06000014,3,1036,6,30,3,2,5,413,0,0,1,1,1,0,0,1,2,E01013357
2.01712E+12,455051.0,453598.0,-1.162167,53.975542,12,Severe,2,1,02/07/2017,1,14:58,189,E06000014,5,281,6,40,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013426
2.01712E+12,462746.0,451281.0,-1.045338,53.953846,12,Severe,1,1,26/06/2017,2,15:29,189,E06000014,3,1079,6,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013398
2.01712E+12,459475.0,452871.0,-1.094868,53.96852,12,Severe,1,1,28/06/2017,4,11:14,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013345
2.01712E+12,459219.0,450751.0,-1.09918,53.949498,12,Severe,2,1,22/06/2017,5,14:00,189,E06000014,3,1036,6,30,3,4,5,407,0,0,1,1,1,0,0,1,2,E01013417
2.01712E+12,456896.0,452645.0,-1.134219,53.966778,12,Severe,2,2,27/06/2017,3,21:00,189,E06000014,5,413,6,30,3,4,6,2510,0,0,1,1,1,0,0,1,2,E01013339
2.01712E+12,459202.0,452971.0,-1.09901,53.96945,12,Severe,2,1,01/07/2017,7,11:10,189,E06000014,3,1176,6,30,3,4,6,3010,0,0,1,1,1,0,0,1,1,E01013346
2.01712E+12,459665.0,451670.0,-1.092206,53.957705,12,Severe,2,1,30/06/2017,6,16:15,189,E06000014,3,1036,6,30,3,4,3,1036,0,0,1,1,1,0,0,1,2,E01033068
2.01712E+12,462218.0,451271.0,-1.053385,53.95382,12,Severe,1,1,02/07/2017,1,09:10,189,E06000014,3,1079,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013403
2.01712E+12,460979.0,449351.0,-1.072645,53.936713,12,Medium,3,1,02/07/2017,1,08:50,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013365
2.01712E+12,459797.0,453742.0,-1.089789,53.97631,12,Severe,2,1,03/07/2017,2,15:11,189,E06000014,6,3110,1,30,1,4,6,3111,0,0,1,1,1,0,0,1,1,E01013347
2.01712E+12,458891.0,458681.0,-1.102647,54.020797,12,Severe,1,1,03/07/2017,2,09:30,189,E06000014,5,92,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013377
2.01712E+12,457613.0,454932.0,-1.122859,53.987251,12,Severe,3,1,09/07/2017,1,15:12,189,E06000014,3,1237,6,60,1,4,3,19,0,0,1,1,1,0,0,1,1,E01013432
2.01712E+12,462275.0,450723.0,-1.052628,53.948888,12,Severe,3,1,13/07/2017,5,18:24,189,E06000014,5,409,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013378
2.01712E+12,463860.0,455306.0,-1.027524,53.989879,12,Severe,2,1,12/07/2017,4,18:30,189,E06000014,3,1237,1,40,1,2,3,1036,0,0,1,1,1,0,0,2,1,E01013409
2.01712E+12,460939.0,456062.0,-1.071917,53.997025,12,Severe,2,1,14/07/2017,6,08:23,189,E06000014,5,94,6,20,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013407
2.01712E+12,466266.0,457909.0,-0.99027,54.012968,12,Severe,1,1,14/07/2017,6,20:50,189,E06000014,3,64,6,60,6,4,6,0,0,0,6,2,2,0,0,2,1,E01013437
2.01712E+12,463994.0,455315.0,-1.025479,53.989944,12,Severe,2,2,15/07/2017,7,12:03,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013437
2.01712E+12,460780.0,457056.0,-1.074144,54.005976,12,Severe,2,1,17/07/2017,2,09:00,189,E06000014,5,94,6,30,2,4,6,1710,0,0,1,1,1,0,0,1,1,E01013374
2.01712E+12,466273.0,457905.0,-0.990164,54.012931,12,Severe,2,1,17/07/2017,2,11:10,189,E06000014,3,64,6,60,6,3,5,92,0,0,1,1,1,0,0,2,1,E01013437
2.01712E+12,462488.0,451773.0,-1.049169,53.958298,12,Severe,2,1,18/07/2017,3,15:30,189,E06000014,5,408,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013401
2.01712E+12,461019.0,451823.0,-1.071544,53.958923,12,Severe,2,1,20/07/2017,5,09:30,189,E06000014,3,1036,6,30,8,4,6,0,0,0,1,2,2,0,0,1,2,E01033067
2.01712E+12,458546.0,454999.0,-1.108619,53.987749,12,Severe,1,1,22/07/2017,7,12:02,189,E06000014,6,3210,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013429
2.01712E+12,460854.0,452117.0,-1.073999,53.961584,12,Severe,2,1,17/07/2017,2,17:30,189,E06000014,3,1036,2,30,6,2,5,408,0,5,1,1,1,0,0,1,2,E01013383
2.01712E+12,459310.0,453734.0,-1.097215,53.976294,12,Severe,3,1,18/07/2017,3,12:20,189,E06000014,5,419,6,40,1,4,6,2,0,0,1,1,1,0,0,1,2,E01013428
2.01712E+12,459616.0,453940.0,-1.09251,53.97811,12,Severe,2,1,24/07/2017,2,21:20,189,E06000014,6,2741,6,20,3,4,6,2741,0,0,4,1,1,0,0,1,1,E01013431
2.01712E+12,463281.0,459852.0,-1.03541,54.030802,12,Medium,1,2,25/07/2017,3,02:10,189,E06000014,6,1510,6,40,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013436
2.01712E+12,460865.0,449972.0,-1.074258,53.942307,12,Severe,2,1,26/07/2017,4,17:40,189,E06000014,3,19,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013362
2.01712E+12,458061.0,452242.0,-1.116539,53.963027,12,Medium,1,2,28/07/2017,6,22:38,189,E06000014,3,59,6,30,3,2,3,1176,0,5,4,1,2,0,0,1,1,E01013394
2.01712E+12,462517.0,454254.0,-1.04822,53.98059,12,Severe,1,1,30/07/2017,1,20:40,189,E06000014,5,415,6,40,1,4,3,1036,0,0,1,1,1,0,0,2,1,E01013409
2.01712E+12,460877.0,453098.0,-1.073454,53.970397,12,Severe,1,1,31/07/2017,2,13:10,189,E06000014,5,90,6,30,3,4,6,2741,0,0,1,1,1,0,0,1,1,E01013348
2.01712E+12,462923.0,459971.0,-1.04085,54.031915,12,Medium,3,2,03/08/2017,5,03:25,189,E06000014,6,1810,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013440
2.01712E+12,456548.0,446536.0,-1.140649,53.911917,12,Severe,2,1,04/08/2017,6,13:20,189,E06000014,5,292,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013424
2.01712E+12,467485.0,452599.0,-0.972844,53.965095,12,Severe,2,1,06/08/2017,1,08:42,189,E06000014,6,2741,6,20,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.01712E+12,465120.0,451633.0,-1.009093,53.956717,12,Severe,2,1,07/08/2017,2,07:10,189,E06000014,3,1079,6,60,6,2,4,1228,0,0,1,1,1,0,0,2,1,E01013351
2.01712E+12,459381.0,458409.0,-1.095222,54.018297,12,Severe,2,1,09/08/2017,4,15:52,189,E06000014,5,92,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013377
2.01712E+12,465523.0,457335.0,-1.001729,54.007905,12,Severe,2,2,09/08/2017,4,18:24,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01712E+12,461009.0,451894.0,-1.071682,53.959562,12,Severe,2,1,08/08/2017,3,08:40,189,E06000014,3,1036,6,30,7,2,6,0,0,0,1,1,1,0,0,1,1,E01013383
2.01712E+12,455907.0,447468.0,-1.150236,53.920362,12,Medium,1,1,14/08/2017,2,08:10,189,E06000014,3,64,6,60,5,4,3,1237,0,0,1,1,1,0,0,2,2,E01013421
2.01712E+12,456833.0,451575.0,-1.135377,53.957169,12,Severe,2,2,13/08/2017,1,21:15,189,E06000014,5,413,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01013337
2.01712E+12,460746.0,458527.0,-1.074369,54.019199,12,Severe,2,1,16/08/2017,4,14:15,189,E06000014,6,1810,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013376
2.01712E+12,462023.0,449968.0,-1.05662,53.942134,12,Severe,2,1,16/08/2017,4,07:10,189,E06000014,5,293,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013378
2.01712E+12,462564.0,454825.0,-1.047386,53.985715,12,Severe,1,1,20/08/2017,1,03:22,189,E06000014,5,415,6,30,1,4,5,415,0,0,4,1,1,0,0,1,2,E01013409
2.01712E+12,459657.0,451646.0,-1.092333,53.95749,12,Severe,2,1,01/10/2017,1,09:57,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01033068
2.01712E+12,457417.0,451386.0,-1.126514,53.955407,12,Severe,2,1,27/08/2017,1,14:30,189,E06000014,4,1224,1,30,1,4,6,2710,0,1,1,1,1,0,0,1,1,E01013441
2.01712E+12,459720.0,455908.0,-1.090539,53.995783,12,Severe,1,1,28/08/2017,2,09:19,189,E06000014,3,1237,1,60,1,4,4,1363,0,0,1,1,1,0,0,2,1,E01013431
2.01712E+12,459883.0,452452.0,-1.088731,53.964707,12,Severe,2,2,29/08/2017,3,17:14,189,E06000014,3,19,6,30,8,4,6,2741,0,4,1,1,1,0,0,1,1,E01013366
2.01712E+12,464926.0,451653.0,-1.012045,53.956921,12,Severe,1,1,30/08/2017,4,16:30,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.01712E+12,461415.0,456816.0,-1.064505,54.003744,12,Severe,2,1,05/09/2017,3,14:40,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013407
2.01712E+12,460783.0,451200.0,-1.075263,53.953352,12,Severe,1,1,09/09/2017,7,22:43,189,E06000014,3,19,2,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013363
2.01712E+12,459660.0,451650.0,-1.092286,53.957526,12,Severe,2,1,24/08/2017,5,11:35,189,E06000014,3,1036,6,30,8,4,6,0,0,4,1,1,1,0,0,1,2,E01033068
2.01712E+12,456839.0,451620.0,-1.135278,53.957573,12,Severe,2,1,12/09/2017,3,21:50,189,E06000014,6,2710,6,30,3,4,5,413,0,0,4,1,1,0,0,1,2,E01013337
2.01712E+12,460377.0,451513.0,-1.081388,53.956212,12,Severe,1,1,16/09/2017,7,17:00,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01033070
2.01712E+12,460917.0,449529.0,-1.073554,53.93832,12,Severe,2,1,11/09/2017,2,12:15,189,E06000014,3,19,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,E01013365
2.01712E+12,460892.0,450171.0,-1.073807,53.944092,12,Severe,2,1,13/09/2017,4,13:23,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013362
2.01712E+12,457584.0,454906.0,-1.123306,53.987021,12,Severe,2,1,18/09/2017,2,10:07,189,E06000014,3,1237,1,30,1,4,3,19,0,0,1,1,2,0,0,2,1,E01013432
2.01712E+12,459561.0,451260.0,-1.093871,53.954033,12,Severe,2,1,19/09/2017,3,21:05,189,E06000014,3,1036,6,30,7,2,3,59,0,5,4,1,1,0,0,1,1,E01013417
2.01712E+12,460934.0,449453.0,-1.07331,53.937635,12,Medium,2,1,29/09/2017,6,09:57,189,E06000014,3,19,6,30,3,2,5,293,0,5,1,1,1,0,0,1,1,E01013365
2.01712E+12,459689.0,451733.0,-1.091828,53.958269,12,Severe,2,1,23/09/2017,7,13:28,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01033068
2.01712E+12,460495.0,451350.0,-1.079622,53.954733,12,Severe,2,1,14/09/2017,5,13:40,189,E06000014,3,1036,1,30,1,4,3,1036,0,4,1,1,1,0,0,1,2,E01033070
2.01712E+12,458585.0,451418.0,-1.108711,53.955564,12,Severe,1,1,25/09/2017,2,18:30,189,E06000014,4,1224,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013395
2.01712E+12,461015.0,451841.0,-1.071601,53.959085,12,Severe,2,1,24/09/2017,1,11:50,189,E06000014,3,1036,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,E01033067
2.01712E+12,459747.0,452575.0,-1.09078,53.965828,12,Severe,2,1,27/09/2017,4,08:45,189,E06000014,3,19,6,30,3,4,6,3110,0,0,1,1,1,0,0,1,2,E01013344
2.01712E+12,461652.0,452905.0,-1.06168,53.968571,12,Severe,2,1,27/09/2017,4,15:00,189,E06000014,5,95,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013379
2.01712E+12,461566.0,452576.0,-1.063057,53.965625,12,Severe,2,1,28/09/2017,5,08:10,189,E06000014,5,408,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013380
2.01712E+12,460625.0,458234.0,-1.076274,54.01658,12,Severe,2,1,29/10/2017,1,17:10,189,E06000014,5,92,6,20,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013370
2.01712E+12,463372.0,451340.0,-1.035788,53.9543,12,Medium,2,1,02/10/2017,2,08:43,189,E06000014,3,1079,3,40,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013420
2.01712E+12,457677.0,447836.0,-1.12322,53.923475,12,Severe,2,1,03/10/2017,3,08:58,189,E06000014,3,64,3,70,9,4,3,1036,0,0,1,1,1,0,0,2,1,E01013425
2.01712E+12,459593.0,448307.0,-1.093957,53.927492,12,Severe,1,1,04/10/2017,4,14:37,189,E06000014,5,289,6,30,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013340
2.01712E+12,460962.0,452545.0,-1.072268,53.965417,12,Severe,2,2,26/09/2017,3,08:35,189,E06000014,3,1036,6,30,3,2,6,0,0,4,1,1,1,0,0,1,2,E01013382
2.01712E+12,465362.0,451935.0,-1.005341,53.9594,12,Severe,2,1,07/10/2017,7,15:14,189,E06000014,5,175,6,30,3,4,3,166,0,0,1,1,2,0,0,2,1,E01013419
2.01712E+12,458751.0,455544.0,-1.105388,53.992623,12,Severe,3,2,11/10/2017,4,16:10,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013429
2.01712E+12,457863.0,451481.0,-1.119701,53.956211,12,Severe,2,1,11/10/2017,4,16:15,189,E06000014,4,1224,6,30,3,4,6,2810,0,0,1,2,2,0,0,1,1,E01013396
2.01712E+12,459690.0,451741.0,-1.091811,53.95834,12,Severe,2,1,01/10/2017,1,09:45,189,E06000014,3,1036,6,30,3,4,6,0,0,1,1,1,2,0,0,1,2,E01033068
2.01712E+12,463025.0,452046.0,-1.04093,53.960687,12,Medium,2,1,12/10/2017,5,11:50,189,E06000014,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013419
2.01712E+12,461812.0,451315.0,-1.059562,53.954264,12,Severe,2,1,13/10/2017,6,15:00,189,E06000014,3,1079,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013400
2.01712E+12,460105.0,452270.0,-1.085384,53.963046,12,Severe,1,1,04/10/2017,4,14:30,189,E06000014,3,1036,6,30,6,2,3,19,0,5,1,1,1,0,0,1,2,E01013366
2.01712E+12,457528.0,454874.0,-1.124166,53.98674,12,Medium,2,1,17/10/2017,3,14:14,189,E06000014,3,19,6,30,1,4,3,1237,0,0,1,1,1,0,0,2,1,E01013432
2.01712E+12,456585.0,453778.0,-1.138749,53.976994,12,Severe,2,1,19/10/2017,5,08:30,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013422
2.01712E+12,455750.0,451488.0,-1.151896,53.956505,12,Severe,1,1,19/10/2017,5,22:45,189,E06000014,4,1224,6,60,0,-1,-1,0,0,0,4,2,2,0,0,2,1,E01013421
2.01712E+12,461795.0,454876.0,-1.059101,53.986266,12,Severe,2,1,20/10/2017,6,15:05,189,E06000014,5,414,6,30,2,4,5,415,0,0,1,1,1,0,0,1,2,E01013409
2.01712E+12,466273.0,457895.0,-0.990166,54.012841,12,Severe,2,1,16/10/2017,2,08:20,189,E06000014,3,64,6,60,6,4,5,92,0,0,1,1,1,0,0,2,1,E01013437
2.01712E+12,456322.0,453361.0,-1.142835,53.973275,12,Severe,3,1,26/10/2017,5,10:35,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013422
2.01712E+12,461183.0,452830.0,-1.068843,53.967953,12,Severe,2,1,26/10/2017,5,08:30,189,E06000014,6,3610,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,E01013382
2.01712E+12,460872.0,450137.0,-1.074119,53.943789,12,Severe,2,1,27/10/2017,6,00:04,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01013362
2.01712E+12,460481.0,451354.0,-1.079834,53.954771,12,Severe,2,1,19/10/2017,5,19:30,189,E06000014,4,1227,6,30,1,4,3,1036,0,0,1,1,1,0,0,1,2,E01033070
2.01712E+12,460035.0,451636.0,-1.086575,53.957357,12,Severe,2,1,27/10/2017,6,10:15,189,E06000014,4,1227,6,30,3,2,4,1227,0,0,1,1,1,0,0,1,2,E01033068
2.01712E+12,464110.0,455440.0,-1.023684,53.991053,12,Severe,1,1,29/10/2017,1,11:10,189,E06000014,3,64,3,70,1,4,3,1237,0,0,1,1,1,0,0,2,1,E01013437
2.01712E+12,457689.0,454807.0,-1.121724,53.98612,12,Severe,2,1,31/10/2017,3,22:15,189,E06000014,3,19,6,40,3,4,6,3210,0,0,4,1,2,0,0,1,1,E01013432
2.01712E+12,460983.0,452545.0,-1.071948,53.965415,12,Severe,2,1,01/11/2017,4,17:16,189,E06000014,3,1036,6,30,3,2,6,0,0,5,4,1,2,0,0,1,1,E01013383
2.01712E+12,462579.0,451567.0,-1.047824,53.956436,12,Severe,1,1,03/11/2017,6,15:25,189,E06000014,5,408,6,30,6,4,5,175,0,1,1,1,1,0,0,1,1,E01013401
2.01712E+12,458698.0,449635.0,-1.107331,53.939528,12,Severe,2,1,09/11/2017,5,08:10,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01013357
2.01712E+12,458517.0,451416.0,-1.109748,53.955553,12,Severe,2,1,10/11/2017,6,09:00,189,E06000014,4,1224,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013395
2.01712E+12,461151.0,454972.0,-1.068902,53.987205,12,Severe,2,1,10/11/2017,6,17:30,189,E06000014,5,90,6,30,3,4,6,3160,0,0,4,1,1,0,0,1,1,E01013404
2.01712E+12,460293.0,452702.0,-1.082433,53.966907,12,Severe,1,1,10/11/2017,6,13:30,189,E06000014,4,1363,6,30,3,4,6,3110,0,0,1,1,1,0,0,1,2,E01013366
2.01712E+12,463150.0,450672.0,-1.039309,53.948324,12,Severe,1,1,10/11/2017,6,08:20,189,E06000014,5,293,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013378
2.01712E+12,464909.0,451771.0,-1.012279,53.957983,12,Severe,1,2,09/11/2017,5,15:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013419
2.01712E+12,460802.0,458218.0,-1.073576,54.016416,12,Severe,1,1,16/11/2017,5,16:50,189,E06000014,5,92,6,20,9,4,6,0,0,4,4,1,2,0,0,1,1,E01013370
2.01712E+12,461174.0,454550.0,-1.068636,53.98341,12,Severe,2,2,16/11/2017,5,22:30,189,E06000014,5,90,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013404
2.01712E+12,456278.0,453309.0,-1.143515,53.972813,12,Severe,2,1,09/11/2017,5,06:37,189,E06000014,3,1237,1,60,1,4,3,59,0,0,4,1,2,0,0,2,1,E01013422
2.01712E+12,460328.0,453058.0,-1.08183,53.970102,12,Severe,2,1,17/11/2017,6,11:50,189,E06000014,4,1363,6,30,0,-1,-1,0,0,4,1,1,2,0,0,1,1,E01013343
2.01712E+12,460484.0,448299.0,-1.080391,53.927317,12,Severe,2,1,19/11/2017,1,11:15,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013365
2.01712E+12,461166.0,455042.0,-1.068659,53.987832,12,Severe,1,1,24/11/2017,6,17:23,189,E06000014,5,90,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01013404
2.01712E+12,460041.0,452017.0,-1.086409,53.96078,12,Severe,1,1,23/11/2017,5,14:30,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013366
2.01712E+12,459113.0,452847.0,-1.10039,53.968345,12,Severe,1,1,05/12/2017,3,07:45,189,E06000014,6,3010,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013346
2.01712E+12,459793.0,451385.0,-1.090311,53.955129,12,Severe,2,1,02/12/2017,7,16:25,189,E06000014,3,1036,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,E01013416
2.01712E+12,459639.0,452668.0,-1.092408,53.966677,12,Severe,2,1,05/12/2017,3,16:28,189,E06000014,3,19,6,30,8,4,6,0,0,0,4,1,2,0,0,1,2,E01013344
2.01712E+12,456038.0,453328.0,-1.14717,53.973009,12,Severe,1,1,08/12/2017,6,07:30,189,E06000014,3,59,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013422
2.01712E+12,461804.0,447372.0,-1.060479,53.918831,12,Severe,3,2,08/12/2017,6,12:39,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013450
2.01712E+12,461171.0,452376.0,-1.069117,53.963874,12,Severe,2,1,08/12/2017,6,08:45,189,E06000014,5,408,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013383
2.01712E+12,460678.0,451239.0,-1.076856,53.953714,12,Severe,1,1,12/12/2017,3,08:51,189,E06000014,3,1036,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013364
2.01712E+12,459073.0,455661.0,-1.100455,53.993638,12,Severe,3,2,15/12/2017,6,17:28,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01013429
